first_name,middle_name,last_name,relationship,email,phone,stu_id
Karla,,rushing,Mother,karla.rushing@mail.com,5555559719,67018565
Lorena,,redding,Mother,lorena.redding@mail.com,5555560336,67018566
Lupita,,peres,Mother,lupita.peres@mail.com,5555560464,67018567
Santos,,valenti,Father,santos.valenti@mail.com,5555564026,67018568
Alejandrina,,womble,Grandmother,alejandrina.womble@mail.com,5555559510,67018569
Adriana,,malley,Mother,adriana.malley@mail.com,5555555699,67018570
Raquel,,reyna,Mother,raquel.reyna@mail.com,5555560671,67018571
Dalila,,chumley,Court Appointed Guardian,dalila.chumley@mail.com,5555557529,67018572
Erika,,gilbert,Mother,erika.gilbert@mail.com,5555555573,67018573
Araceli,,abreu,Caregiver,araceli.abreu@mail.com,5555556345,67018574
Judith,,fuchs,Mother,judith.fuchs@mail.com,5555559592,67018575
Maria,,ley,Mother,maria.ley@mail.com,5555561024,67018576
Reyna,,rigsby,Mother,reyna.rigsby@mail.com,5555562184,67018577
Nancy,,schrock,Mother,nancy.schrock@mail.com,5555558282,67018578
Giselle,,alessi,Mother,giselle.alessi@mail.com,5555558624,67018579
Clara Rosa,,rutherford,Mother,clara rosa.rutherford@mail.com,5555557286,67018580
Patsy,,augustine,Mother,patsy.augustine@mail.com,5555561781,67018581
Maria,,mcnutt,Mother,maria.mcnutt@mail.com,5555560576,67018582
Karina,,damron,Mother,karina.damron@mail.com,5555559694,67018583
Gloria,,rhoads,Caregiver,gloria.rhoads@mail.com,5555557733,67018584
Monica,,johnston,Mother,monica.johnston@mail.com,5555561356,67018585
Adria,,everson,Mother,adria.everson@mail.com,5555555674,67018586
Leticia,,abreu,Mother,leticia.abreu@mail.com,5555560912,67018587
Eva,,taylor,Mother,eva.taylor@mail.com,5555560207,67018588
Alicia,,jasper,Mother,alicia.jasper@mail.com,5555563296,67018589
Pricila,,casanova,Mother,pricila.casanova@mail.com,5555562533,67018590
Nallely,,cathey,Caregiver,nallely.cathey@mail.com,5555561568,67018591
Alma,,anton,Mother,alma.anton@mail.com,5555555984,67018592
Nidia,,hammack,Mother,nidia.hammack@mail.com,5555562300,67018593
Rosa,,rieger,Mother,rosa.rieger@mail.com,5555556271,67018594
Nishmeth,,nava,Mother,nishmeth.nava@mail.com,5555561645,67018595
Leticia,,clemmons,Mother,leticia.clemmons@mail.com,5555560098,67018596
Fabiola,,barnhart,Mother,fabiola.barnhart@mail.com,5555562174,67018597
Maria,,madden,Mother,maria.madden@mail.com,5555561791,67018598
Ana,,caballero,Mother,ana.caballero@mail.com,5555555575,67018599
Gabriela,,hester,Mother,gabriela.hester@mail.com,5555558456,67018600
Karina,,freitas,Mother,karina.freitas@mail.com,5555559769,67018601
Maria.,,blackmon,Mother,maria..blackmon@mail.com,5555560845,67018602
Elsie,,buford,Mother,elsie.buford@mail.com,5555558038,67018603
Erika,,bobo,Mother,erika.bobo@mail.com,5555558149,67018604
Grisel,,sutter,Mother,grisel.sutter@mail.com,5555558737,67018605
Roxana,,leonard,Mother,roxana.leonard@mail.com,5555562400,67018606
Maria,,bays,Mother,maria.bays@mail.com,5555560729,67018607
Alexandra,,folsom,Mother,alexandra.folsom@mail.com,5555555915,67018608
Yael,,jaeger,Mother,yael.jaeger@mail.com,5555562303,67018609
Claudia,,fry,Mother,claudia.fry@mail.com,5555557335,67018610
Nadia,,byars,Mother,nadia.byars@mail.com,5555561480,67018611
Maria,,reynolds,Mother,maria.reynolds@mail.com,5555557435,67018612
Birma,,pate,Mother,birma.pate@mail.com,5555556703,67018613
Carmen,,english,Mother,carmen.english@mail.com,5555561335,67018614
Mayra,,strickler,Mother,mayra.strickler@mail.com,5555560990,67018615
Nora,,argueta,Mother,nora.argueta@mail.com,5555562928,67018616
Brenda,,eskridge,Mother,brenda.eskridge@mail.com,5555558821,67018617
Monica,,julian,Caregiver,monica.julian@mail.com,5555561310,67018618
Eli,,plumley,Mother,eli.plumley@mail.com,5555557960,67018619
Elvia,,robichaud,Mother,elvia.robichaud@mail.com,5555561102,67018620
Humberto,,lovejoy,Father,humberto.lovejoy@mail.com,5555563021,67018621
Beatriz,,bernstein,Mother,beatriz.bernstein@mail.com,5555556590,67018622
Evelia,,bunn,Mother,evelia.bunn@mail.com,5555558246,67018623
Maura,,luck,Mother,maura.luck@mail.com,5555560960,67018624
Yoana,,calhoun,Mother,yoana.calhoun@mail.com,5555559795,67018625
Alma,,marcus,Mother,alma.marcus@mail.com,5555555988,67018626
Juan,,stlouis,Father,juan.stlouis@mail.com,5555558210,67018627
Jose,,reyna,Father,jose.reyna@mail.com,5555562189,67018628
Cristina,,mccaffrey,Mother,cristina.mccaffrey@mail.com,5555555746,67018629
Juana,,perea,Mother,juana.perea@mail.com,5555558427,67018630
Viviana,,charley,Mother,viviana.charley@mail.com,5555562120,67018631
Laura,,bull,Mother,laura.bull@mail.com,5555563515,67018632
Maria,,krueger,Mother,maria.krueger@mail.com,5555560721,67018633
Flor,,ballesteros,Mother,flor.ballesteros@mail.com,5555558410,67018634
Carmen,,barrett,Mother,carmen.barrett@mail.com,5555562261,67018635
Anakaren,,mcgriff,Mother,anakaren.mcgriff@mail.com,5555559806,67018636
Abigail,,drake,Mother,abigail.drake@mail.com,5555561592,67018637
Cesar,,bone,Stepfather,cesar.bone@mail.com,5555561483,67018638
Sofia Lizette,,nunez,Mother,sofia lizette.nunez@mail.com,5555562786,67018639
Keyla,,valenzuela,Mother,keyla.valenzuela@mail.com,5555555953,67018640
Jose,,fitzhugh,Father,jose.fitzhugh@mail.com,5555562481,67018641
Daisy,,millington,Mother,daisy.millington@mail.com,5555557518,67018642
Dulce,,dover,Mother,dulce.dover@mail.com,5555555803,67018643
Juan,,benford,Father,juan.benford@mail.com,5555563908,67018644
Jennifer,,hatley,Mother,jennifer.hatley@mail.com,5555561055,67018645
Karla,,jordan,Mother,karla.jordan@mail.com,5555559743,67018646
Flor,,liu,Mother,flor.liu@mail.com,5555563682,67018647
Sheyla,,collins,Mother,sheyla.collins@mail.com,5555562678,67018648
Blanca,,stollings,Mother,blanca.stollings@mail.com,5555557427,67018649
Alicia,,lambert,Caregiver,alicia.lambert@mail.com,5555555941,67018650
Lucia,,baxter,Mother,lucia.baxter@mail.com,5555560399,67018651
Maria,,short,Mother,maria.short@mail.com,5555557537,67018652
Erika,,mullen,Mother,erika.mullen@mail.com,5555558157,67018653
Virginia,,snyder,Mother,virginia.snyder@mail.com,5555563904,67018654
Cynthia,,schroeder,Caregiver,cynthia.schroeder@mail.com,5555556013,67018655
Myriam,,duty,Mother,myriam.duty@mail.com,5555561459,67018656
Patricia,,featherstone,Mother,patricia.featherstone@mail.com,5555563573,67018657
Josefina,,stockwell,Mother,josefina.stockwell@mail.com,5555559528,67018658
Dora,,keyes,Mother,dora.keyes@mail.com,5555555951,67018659
Elvia Janette,,mckeown,Mother,elvia janette.mckeown@mail.com,5555559193,67018660
Perla,,loy,Mother,perla.loy@mail.com,5555556727,67018661
Cynthia,,quinlan,Mother,cynthia.quinlan@mail.com,5555557355,67018662
Margot,,rosenthal,Mother,margot.rosenthal@mail.com,5555558474,67018663
Denisse,,moye,Mother,denisse.moye@mail.com,5555557658,67018664
Maria,,cambell,Mother,maria.cambell@mail.com,5555561033,67018665
Alma,,craig,Caregiver,alma.craig@mail.com,5555559348,67018666
Juan,,callahan,Father,juan.callahan@mail.com,5555559571,67018667
Lourdes,,yan,Mother,lourdes.yan@mail.com,5555560285,67018668
Alma,,kendrick,Mother,alma.kendrick@mail.com,5555557144,67018669
Stephanie,,olds,Caregiver,stephanie.olds@mail.com,5555562833,67018670
Lupe,,webster,Mother,lupe.webster@mail.com,5555560453,67018671
Mayra,,sylvia,Mother,mayra.sylvia@mail.com,5555560981,67018672
Jovanna,,terrell,Mother,jovanna.terrell@mail.com,5555560361,67018673
Jovanna,,stearns,Mother,jovanna.stearns@mail.com,5555560362,67018674
Kelly,,farris,Mother,kelly.farris@mail.com,5555555653,67018675
Aida,,colunga,Mother,aida.colunga@mail.com,5555555773,67018676
Nancy,,kyles,Mother,nancy.kyles@mail.com,5555561487,67018677
Elena,,gwin,Mother,elena.gwin@mail.com,5555563801,67018678
Sarah,,mciver,Mother,sarah.mciver@mail.com,5555562810,67018679
Brenda,,starling,Mother,brenda.starling@mail.com,5555556794,67018680
Alma,,falk,Caregiver,alma.falk@mail.com,5555556475,67018681
Victoria,,holliday,Mother,victoria.holliday@mail.com,5555557197,67018682
Alma,,simons,Mother,alma.simons@mail.com,5555555989,67018683
Johana,,backman,Mother,johana.backman@mail.com,5555561172,67018684
Maria,,tincher,Mother,maria.tincher@mail.com,5555556204,67018685
Rosa,,thorpe,Caregiver,rosa.thorpe@mail.com,5555559185,67018686
Gabriela,,leon,Mother,gabriela.leon@mail.com,5555558497,67018687
Adrian,,messer,Caregiver,adrian.messer@mail.com,5555559554,67018688
Nora,,boozer,Mother,nora.boozer@mail.com,5555555561,67018689
Jose Maria,,mobley,Uncle,jose maria.mobley@mail.com,5555557874,67018690
Raymundo,,parker,Father,raymundo.parker@mail.com,5555562136,67018691
Ivonne,,williford,Mother,ivonne.williford@mail.com,5555557783,67018692
Quikcia Yuridia,,marchant,Mother,quikcia yuridia.marchant@mail.com,5555563466,67018693
Elizabeth,,koski,Caregiver,elizabeth.koski@mail.com,5555563958,67018694
Ana,,carraway,Caregiver,ana.carraway@mail.com,5555556303,67018695
Karina,,romans,Mother,karina.romans@mail.com,5555563141,67018696
Karla,,clapp,Mother,karla.clapp@mail.com,5555557459,67018697
LORENA,,gulledge,Mother,lorena.gulledge@mail.com,5555560343,67018698
Rosaura,,leflore,Aunt,rosaura.leflore@mail.com,5555562354,67018699
Rosa,,tarver,Mother,rosa.tarver@mail.com,5555559184,67018700
Rosalinda,,back,Father,rosalinda.back@mail.com,5555556419,67018701
Marvin Jesus,,hensley,Caregiver,marvin jesus.hensley@mail.com,5555559346,67018702
Evelyn,,pak,Mother,evelyn.pak@mail.com,5555563429,67018703
Carolina,,charron,Mother,carolina.charron@mail.com,5555557373,67018704
Nadia,,lusk,Mother,nadia.lusk@mail.com,5555561479,67018705
Antonio,,conley,Father,antonio.conley@mail.com,5555563897,67018706
Dea,,masse,Mother,dea.masse@mail.com,5555557632,67018707
Felicitas,,reedy,Mother,felicitas.reedy@mail.com,5555558346,67018708
Maura JIssel,,cha,Mother,maura jissel.cha@mail.com,5555560957,67018709
Miguel Angel,,brawner,Father,miguel angel.brawner@mail.com,5555556707,67018710
Maria,,pitts,Mother,maria.pitts@mail.com,5555560697,67018711
Luis,,silva,Father,luis.silva@mail.com,5555562918,67018712
Karla Lizeth,,turner,Mother,karla lizeth.turner@mail.com,5555559735,67018713
Karen,,dugas,Mother,karen.dugas@mail.com,5555559663,67018714
Francisco,,whorton,Caregiver,francisco.whorton@mail.com,5555558425,67018715
Karla Cristina,,kidwell,Mother,karla cristina.kidwell@mail.com,5555559751,67018716
Airam,,fitzsimmons,Mother,airam.fitzsimmons@mail.com,5555560572,67018717
Diana,,stull,Mother,diana.stull@mail.com,5555557739,67018718
Liliana,,worrell,Mother,liliana.worrell@mail.com,5555560165,67018719
Liliana,,hudgins,Mother,liliana.hudgins@mail.com,5555560166,67018720
Ramona,,locklear,Mother,ramona.locklear@mail.com,5555557950,67018721
Maria,,gribble,Mother,maria.gribble@mail.com,5555558288,67018722
Rebeca,,duran,Mother,rebeca.duran@mail.com,5555558835,67018723
Arleyn,,scheer,Caregiver,arleyn.scheer@mail.com,5555556398,67018724
Araceli,,lombardi,Mother,araceli.lombardi@mail.com,5555556325,67018725
Gilberto,,bowling,Father,gilberto.bowling@mail.com,5555556659,67018726
Martha,,levin,Mother,martha.levin@mail.com,5555561451,67018727
Celia,,coons,Mother,celia.coons@mail.com,5555557351,67018728
Arturo,,walton,Father,arturo.walton@mail.com,5555562084,67018729
Paulina,,ashburn,Mother,paulina.ashburn@mail.com,5555561889,67018730
Ida,,burson,Mother,ida.burson@mail.com,5555558920,67018731
Yuridia,,metts,Mother,yuridia.metts@mail.com,5555563603,67018732
Karina,,ralston,Mother,karina.ralston@mail.com,5555563575,67018733
Maria Consuelo,,brockman,Mother,maria consuelo.brockman@mail.com,5555561752,67018734
Lorena,,bouchard,Caregiver,lorena.bouchard@mail.com,5555560332,67018735
Magda,,lynn,Mother,magda.lynn@mail.com,5555563634,67018736
Cindy,,aleman,Mother,cindy.aleman@mail.com,5555558512,67018737
Monica,,villalobos,Mother,monica.villalobos@mail.com,5555559974,67018738
Teresa,,morrison,Mother,teresa.morrison@mail.com,5555556638,67018739
Virginia,,marin,Multiple Parents/Guardians/Caretakers,virginia.marin@mail.com,5555557541,67018740
Christian,,aviles,Father,christian.aviles@mail.com,5555557132,67018741
Dayanna,,hazlett,Caregiver,dayanna.hazlett@mail.com,5555563917,67018742
Dallyana,,helms,Mother,dallyana.helms@mail.com,5555557533,67018743
Darla Genesis,,alicea,Mother,darla genesis.alicea@mail.com,5555558555,67018744
Ana,,gabriel,Mother,ana.gabriel@mail.com,5555562365,67018745
Alejandro,,rodriques,Father,alejandro.rodriques@mail.com,5555555739,67018746
Salvaror,,kowalczyk,Father,salvaror.kowalczyk@mail.com,5555562500,67018747
Francisco,,guenther,Father,francisco.guenther@mail.com,5555563697,67018748
Cristina,,maguire,Mother,cristina.maguire@mail.com,5555562212,67018749
Gloria,,noyes,Mother,gloria.noyes@mail.com,5555558661,67018750
Martha Ejko,,herr,Grandmother,martha ejko.herr@mail.com,5555558449,67018751
Heidy,,collard,Caregiver,heidy.collard@mail.com,5555555779,67018752
Maria,,wolff,Mother,maria.wolff@mail.com,5555561826,67018753
Kevin,,mackenzie,Father,kevin.mackenzie@mail.com,5555561860,67018754
Raquel,,martens,Mother,raquel.martens@mail.com,5555562238,67018755
Iveth,,kilpatrick,Mother,iveth.kilpatrick@mail.com,5555563743,67018756
Moyna,,alden,Mother,moyna.alden@mail.com,5555563442,67018757
Rosalinda,,mcbroom,Mother,rosalinda.mcbroom@mail.com,5555560196,67018758
Jesus,,woody,Father,jesus.woody@mail.com,5555562685,67018759
Michelle,,beller,Mother,michelle.beller@mail.com,5555561218,67018760
Lesly,,ferguson,Caregiver,lesly.ferguson@mail.com,5555560073,67018761
Melba,,daugherty,Mother,melba.daugherty@mail.com,5555561056,67018762
Virginia,,hasson,Caregiver,virginia.hasson@mail.com,5555563269,67018763
Gloria,,plank,Caregiver,gloria.plank@mail.com,5555558787,67018764
Astrid,,andrew,Mother,astrid.andrew@mail.com,5555556480,67018765
Vianey,,frizzell,Mother,vianey.frizzell@mail.com,5555563348,67018766
Eva,,edison,Mother,eva.edison@mail.com,5555563675,67018767
Claudia,,truesdale,Mother,claudia.truesdale@mail.com,5555557336,67018768
Gabriela,,craven,Mother,gabriela.craven@mail.com,5555556061,67018769
Araceli,,ericson,Mother,araceli.ericson@mail.com,5555556331,67018770
Veronica,,runyan,Mother,veronica.runyan@mail.com,5555563245,67018771
Gabriela,,haug,Mother,gabriela.haug@mail.com,5555558470,67018772
Christina,,aguilar,Mother,christina.aguilar@mail.com,5555557218,67018773
Gisela,,deakin,Mother,gisela.deakin@mail.com,5555558622,67018774
Dana,,lewin,Mother,dana.lewin@mail.com,5555563869,67018775
Gabriella,,graff,Mother,gabriella.graff@mail.com,5555558484,67018776
Wendy,,pettigrew,Mother,wendy.pettigrew@mail.com,5555557856,67018777
Melissa,,dangelo,Mother,melissa.dangelo@mail.com,5555561274,67018778
Sasha,,herrington,Mother,sasha.herrington@mail.com,5555562610,67018779
Nitzia,,workman,Mother,nitzia.workman@mail.com,5555561648,67018780
Maria,,runyan,Caregiver,maria.runyan@mail.com,5555556622,67018781
Nancy,,kremer,Mother,nancy.kremer@mail.com,5555561505,67018782
Silvia,,brooks,Aunt,silvia.brooks@mail.com,5555562243,67018783
Monica,,streeter,Mother,monica.streeter@mail.com,5555561325,67018784
Wesly,,koehler,Mother,wesly.koehler@mail.com,5555560646,67018785
Leticia,,qualls,Mother,leticia.qualls@mail.com,5555560099,67018786
Lourdes,,rushing,Caregiver,lourdes.rushing@mail.com,5555560435,67018787
Maria,,low,Mother,maria.low@mail.com,5555561387,67018788
Maria,,franks,Mother,maria.franks@mail.com,5555559948,67018789
Sotero,,heron,Father,sotero.heron@mail.com,5555562802,67018790
Diana,,breunig,Mother,diana.breunig@mail.com,5555557712,67018791
Gabriela,,coy,Mother,gabriela.coy@mail.com,5555558491,67018792
Araceli,,mcnally,Mother,araceli.mcnally@mail.com,5555556334,67018793
Celina,,hockenberry,Mother,celina.hockenberry@mail.com,5555557467,67018794
Karla,,broadway,Mother,karla.broadway@mail.com,5555563039,67018795
Beatriz,,bourassa,Mother,beatriz.bourassa@mail.com,5555556588,67018796
Karla,,toliver,Mother,karla.toliver@mail.com,5555563321,67018797
Maritza,,judy,Mother,maritza.judy@mail.com,5555560854,67018798
Cossett,,cover,Mother,cossett.cover@mail.com,5555558295,67018799
Jacqueline,,champion,Mother,jacqueline.champion@mail.com,5555557440,67018800
Perla,,giroux,Mother,perla.giroux@mail.com,5555561922,67018801
Jose,,towner,Father,jose.towner@mail.com,5555559472,67018802
Lorena,,reynolds,Mother,lorena.reynolds@mail.com,5555556704,67018803
Susana,,gilpin,Mother,susana.gilpin@mail.com,5555562891,67018804
Elva,,bagwell,Mother,elva.bagwell@mail.com,5555557503,67018805
Monica,,barratt,Mother,monica.barratt@mail.com,5555561273,67018806
Maria,,revell,Mother,maria.revell@mail.com,5555561918,67018807
Alejandra,,whorton,Mother,alejandra.whorton@mail.com,5555556011,67018808
Jeci,,hartford,Mother,jeci.hartford@mail.com,5555556459,67018809
Monica,,bertram,Mother,monica.bertram@mail.com,5555561299,67018810
Claudia,,fry,Mother,claudia.fry@mail.com,5555557159,67018811
Mirsha,,banks,Mother,mirsha.banks@mail.com,5555561237,67018812
Elizabeth,,peres,Mother,elizabeth.peres@mail.com,5555560369,67018813
Rogelio,,hardison,Family Member,rogelio.hardison@mail.com,5555563843,67018814
Diana,,ludwick,Mother,diana.ludwick@mail.com,5555557740,67018815
Gilda,,libby,Mother,gilda.libby@mail.com,5555558597,67018816
Susie,,mandel,Mother,susie.mandel@mail.com,5555562884,67018817
Luis,,ruvalcaba,Family Member,luis.ruvalcaba@mail.com,5555563883,67018818
Yadira,,mccready,Mother,yadira.mccready@mail.com,5555563417,67018819
Mayra,,hartmann,Mother,mayra.hartmann@mail.com,5555561010,67018820
Yadira,,costello,Mother,yadira.costello@mail.com,5555561173,67018821
Kimberly,,aubin,Mother,kimberly.aubin@mail.com,5555559871,67018822
Irene,,holly,Mother,irene.holly@mail.com,5555558967,67018823
Claudia,,hendricks,Mother,claudia.hendricks@mail.com,5555557292,67018824
Elisa,,stuckey,Mother,elisa.stuckey@mail.com,5555557990,67018825
Claudia,,cormier,Mother,claudia.cormier@mail.com,5555563722,67018826
Clarissa,,mcgough,Mother,clarissa.mcgough@mail.com,5555557048,67018827
Melissa,,bailey,Mother,melissa.bailey@mail.com,5555561272,67018828
Maria del Carmen,,knisley,Mother,maria del carmen.knisley@mail.com,5555563102,67018829
Elvira,,valentine,Mother,elvira.valentine@mail.com,5555557933,67018830
Valery,,trout,Mother,valery.trout@mail.com,5555562429,67018831
Ashley,,zook,Mother,ashley.zook@mail.com,5555556454,67018832
Maria,,gould,Mother,maria.gould@mail.com,5555560763,67018833
Yasibe,,keel,Mother,yasibe.keel@mail.com,5555563460,67018834
Ofelia,,riojas,Mother,ofelia.riojas@mail.com,5555557379,67018835
Diana,,bevins,Mother,diana.bevins@mail.com,5555562958,67018836
Susana,,dunton,Mother,susana.dunton@mail.com,5555562491,67018837
Elizabeth,,drew,Mother,elizabeth.drew@mail.com,5555558817,67018838
Jennifer,,swenson,Mother,jennifer.swenson@mail.com,5555559293,67018839
Maria,,farber,Mother,maria.farber@mail.com,5555563642,67018840
Adriana,,stansbury,Mother,adriana.stansbury@mail.com,5555555686,67018841
